"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1f76a3cb0467b78b337d2b1046ab286a",2.94795993481146,-2.43798565672304,0.267057749667656,-9.12905789012688,6.90979679626477e-20,3.64245002545957e-19,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae",NA,NA
"62b4bf11ed42da1b25498ec4b3b3ca8d",32.3568745776217,-3.93959334116362,0.294352536184456,-13.3839286463456,7.50720419261228e-41,9.39036727821672e-40,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"8b92be7eb06634675c336b911493945d",63.1699898032731,-6.58603919819481,0.374709726316975,-17.576376420567,3.73709686363187e-69,1.53220971408906e-67,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"f9448a7b1b916f2a43cb59ead0b4a6b2",62.8367251501053,-6.50745883767279,0.352783239296749,-18.4460544402421,5.60940887402592e-76,4.13974374903113e-74,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"f799c432faf87fbc38c4dae2c9ae635f",11.2514104598844,-2.74281422652483,0.281908644467454,-9.72944349296634,2.25825007883649e-22,1.400494586707e-21,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"b46a90515acc7525942d42e2bfe8f973",5.55927145934275,-1.72243951495531,0.291958225411261,-5.89960948190114,3.6436293554514e-09,1.06706288266791e-08,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"16a1b9dc9f773a7a2677ebd993ea1aea",4.31030455135504,-1.46054969900202,0.234669491938508,-6.22385844421879,4.8507477154602e-10,1.5041394176511e-09,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"5b5ab14bfc667773161540e913854978",13.3758017401335,-2.88082399231098,0.309287323576844,-9.31439400423802,1.22650672664971e-20,6.80572905464276e-20,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"89debdc4559a3e0702bb600e19e9b1b5",13.9180815212325,-3.12444694759929,0.326162097411458,-9.57942989818881,9.75820757674376e-22,5.67051747372984e-21,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"72ea70653009fc9bef5ba39799c686b5",77.9794292216423,-6.53740732633511,0.395012630013478,-16.5498691171269,1.60451090313224e-61,4.55434248658305e-60,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia",NA
"5c72785c5ab1519f7b96f6491890ff53",3.14148387970778,0.944123778278465,0.269263451600954,3.5063198241908,0.000454348926215224,0.000947201998719875,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus",NA
"0affde2912c45621f0dcf61effb98b2d",6.49692914455337,3.12660559103094,0.310018446318987,10.0852243734358,6.4218299422834e-24,4.34799128202307e-23,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1",NA
"c1c2de9a1df30cf6fe7a262f159b761e",2.07027133567124,1.61952759538956,0.255294819274292,6.34375425241013,2.24232418018498e-10,7.07194549135263e-10,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1",NA
"6c3f9487edaa120a93ccc638075eb3a7",10.7388080928374,-3.3563554047522,0.265069006616108,-12.6621948284324,9.57834364378154e-37,1.05504740434489e-35,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"a979b46fa9e8e010d9947e514c1ddf2f",2.54336249533993,-1.93667314496283,0.243713650553049,-7.9465107537802,1.91838234299732e-15,8.27933432240947e-15,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"c493f6987a4f0704bdfe198167872cf3",21.772528908052,-2.5461947772626,0.336374260298704,-7.56952917563179,3.74579331817728e-14,1.49426782098099e-13,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"0cbc58cb660d1cd9dab0af3d8f6b37f5",15.5278184440245,-5.23462013964253,0.314323396694245,-16.653612790824,2.84873214647988e-62,8.4094572964086e-61,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora",NA
"24fe8d3a3120807600557bfc4575f770",7.80383658469785,-2.94686850623171,0.306909214668235,-9.60175962594425,7.85910823250284e-22,4.67743699644121e-21,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"d424bffd059a5fa8e59b140b8df62ed4",7.14571127911005,-3.40449392834732,0.287566568410512,-11.8389767877582,2.45428895146843e-32,2.23612993356012e-31,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium",NA
"f18217d8a37ac48238340067668631a3",2.31365178082655,-1.55344531451092,0.2458453330606,-6.31879114877483,2.636172575447e-10,8.2787036624676e-10,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Hamadaea","Hamadaea tsunoensis"
"536c26760167de37042fea112773d33b",5.92303353660035,-2.08202658531601,0.270790125084936,-7.6887094190121,1.48626588306021e-14,6.1621585488676e-14,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Hamadaea",NA
"b8540bfaf600167819612d1d3f324ce6",8.32858944901048,-3.93546308372191,0.277542238526012,-14.1796906468097,1.22384865992603e-45,1.88166731463627e-44,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis",NA
"cdfa242be20bae137c356d7ff36c1391",2.75510314880868,-1.52375913519605,0.238077562462539,-6.40026350839258,1.55109024091134e-10,4.91289526949601e-10,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leifsonia",NA
"518f9d876b9fc00e965940834ec0396e",12.3233505306524,-3.98506382127859,0.322705053247045,-12.3489352930208,4.93603440824585e-35,4.99012793600745e-34,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"3f60c76f601f7227c9027491c1afbeb9",12.9030466648303,4.96007815738077,0.343202286767921,14.4523458864214,2.42290878668503e-47,3.97357041016346e-46,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"961692b0e294200e86b99c0f57762291",6.62336383660829,1.35608837337504,0.301584700406912,4.49654233634977,6.90674322203742e-06,1.68223646794179e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Curtobacterium",NA
"8bdd148e3d8e635abe4064109d57f6b2",4.87621319584366,-2.16052628477992,0.297291994997804,-7.26735438939713,3.66596151711298e-13,1.36640383819666e-12,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Paenarthrobacter",NA
"dc19b624b1283fc99bbd46965fe671e7",15.0744705120398,-2.17640882954196,0.335375780207752,-6.48946333630221,8.61426659142537e-11,2.77612608928905e-10,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA
"e7f72ece319ebdd962ba862e893aef91",53.2715675196944,2.52188310973946,0.30916141885175,8.15717277759279,3.42957626899841e-16,1.54330932104929e-15,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus",NA
"a89beb9e0ba695bd5d0c6656ec39125b",16.7424731151801,4.84071145896916,0.346300372827739,13.9783605181883,2.11299617872023e-44,2.99882919210678e-43,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA
"a39147489bc089fa2873385b13eb00ac",5.51417573267621,-1.88435507812327,0.292493109098634,-6.44239135728777,1.17605546884279e-10,3.75726812123799e-10,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","bacterium Ellin6517","bacterium Ellin6517"
"e312853bceb278d95511ce7d6df807a9",3.06073481457467,-1.25224548850669,0.270488244704353,-4.62957453058784,3.6641782741781e-06,9.04402530549645e-06,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","metagenome","metagenome"
"f8fce7466441b70fb3bf82d53dfb48d2",8.02724935618043,-2.89820158691625,0.299172516056012,-9.68739249555143,3.41126397998628e-22,2.09792734769156e-21,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"fba4efff2147dd26f83bd981065e65db",13.9127715604144,-3.41765362487006,0.310989954794523,-10.9895949119262,4.28846493213066e-28,3.44009469555699e-27,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","metagenome","metagenome"
"e8ff825c2a271dafd8b1f166107f3a54",2.65671678137627,-1.26071318094131,0.258631995024495,-4.87454454667107,1.09059774655915e-06,2.81419977958271e-06,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"7357332784b8b4fecadb5acbd4d19216",4.85918104845965,-1.87910677870068,0.318657217231572,-5.89695345683982,3.70274247789032e-09,1.08008851726603e-08,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"1b8a8d7e04391cf4b147605b832ccf58",4.32958504904069,-2.08369302159007,0.215332082302459,-9.67664919834509,3.78932093477824e-22,2.31117260319532e-21,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"a1e03d8524f7a345477fe05349c37164",12.4477975491981,-1.64154154234706,0.303745624903686,-5.40432983312129,6.5051146084392e-08,1.80480247407073e-07,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"a939e495136bf23c45468de989f13239",3.08791959090558,-1.25474480787684,0.251253499237683,-4.99393963341329,5.9159896165034e-07,1.54822706985089e-06,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"6c7188f030b80a7cd147ec3fec22feae",2.75399183456059,-0.970771606947476,0.256782349379764,-3.78052311341606,0.000156499188990368,0.000342719292210362,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","JCM 18997","uncultured bacterium"
"4ddb41575be277d8433008d72bfef998",24.2755545153542,-3.44066588685483,0.357548226553874,-9.62294211333865,6.39746151971517e-22,3.8699398373359e-21,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"705aa396baafa0b2c3ebbce8091ef350",26.0701433084449,-5.00118493852332,0.343421183940641,-14.5628318006957,4.84101598144031e-48,8.50635665310226e-47,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"c8094389938458bdb444aa408e10a727",8.07315588371513,-2.19630688407244,0.297631461243617,-7.37928334220932,1.59143825048507e-13,6.11709077530198e-13,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured bacterium 5G12","uncultured bacterium 5G12"
"db7caedc8be7806e5be9db41b973bdf7",3.72136375013755,-1.42286803199091,0.262098375818808,-5.42875562485193,5.67483228067429e-08,1.58637356937031e-07,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"6f4dfb13ecab62712346f6f6cf115fc2",4.12435133698614,-1.90083060604582,0.249558356120576,-7.61677803778857,2.60086006613433e-14,1.04887143650663e-13,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"3e820ff0a8136c7efc3bb36b1c9da82f",6.40770965050037,-2.17277364365972,0.298705134359259,-7.27397487934197,3.49060926246911e-13,1.30764956127015e-12,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"967be96af4b52f3a926f4af22fcd93f9",11.2164110820047,-2.24490549543123,0.304876885940343,-7.36331810956146,1.79394180425734e-13,6.85973601835192e-13,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","actinobacterium WWH12"
"a0d87270682b6fb815ba8967cfdf067c",6.98160583634843,-2.44438343321056,0.296196333235822,-8.25257830340666,1.55013264743836e-16,7.10557698018331e-16,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"be03372c43fdf43fb25d4911168e5e67",3.16325062696054,-0.937410209942571,0.240258471565661,-3.90167390907748,9.5529792079579e-05,0.000212352369140751,"Bacteria","Actinobacteria","Acidimicrobiia","IMCC26256","uncultured Ferrimicrobium sp.","uncultured Ferrimicrobium sp.","uncultured Ferrimicrobium sp."
"a30b38d94f20f5995d4a8124a29066ee",8.8449333019605,-2.1049160870933,0.301004088902649,-6.99298170588664,2.69104612977699e-12,9.45710497035913e-12,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira japonica"
"95d4e4fbde1a11edb57dc9c957b91864",46.4917228971598,-1.25025062926819,0.355488508420396,-3.51699309444249,0.000436465136906368,0.000917695928880056,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"f4bed809621968692b2e275e5c17121b",40.9500883280971,-1.34973006100811,0.350032849532559,-3.85600969397748,0.000115252919196265,0.000255425388489019,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"6a3d49e7f9d10fec1e1d02ac88465978",10.2039984729256,3.81358047441838,0.331173037779102,11.5153712391348,1.10383134395813e-30,9.15311833529325e-30,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anoxybacillus",NA
"2ee267c2a3d203aec729b4e852ea6f4b",22.9780680677663,-3.00270438414433,0.349132147335961,-8.60048095558185,7.93827210437134e-18,3.98533660750071e-17,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"4a93a83d1cfff363ca16a6fe13780c61",25.9648168368115,4.349844963282,0.311258136080461,13.9750401967246,2.2138858116378e-44,3.08273156412962e-43,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"9eb53b9908cc7190b6fc46e92eaeb444",179.729903076212,-4.47922605637439,0.383977577907758,-11.6653323373232,1.9165325649738e-31,1.64465236389612e-30,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae",NA,NA
"a8c1aadd32f4aa24a5b6fabef0056241",6.78274446734377,-3.15565911753426,0.314889057330228,-10.0214950125271,1.22633701504615e-23,8.08068497414338e-23,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"ec6eda962a3205ec979607791c1dee11",20.5043729345534,-5.32696544113295,0.354398786094958,-15.0309923457402,4.6006174360091e-51,8.93488333624925e-50,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","LD29",NA
"0dfe159403586149baa491a7daf1bddf",50.4193295257274,-3.20206603087682,0.393695389270244,-8.13335923697808,4.1755488292237e-16,1.85635845540186e-15,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"f688118e3aa27af6be38c05d0692bf8e",39.6570468922157,-4.01406045965387,0.374196658164658,-10.7271413896154,7.59081362168299e-27,5.7752788173217e-26,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"7219f2aefec6d78c6d3d53fdb7de9a00",27.0451945768247,-5.58349796762197,0.397236771543575,-14.0558436871937,7.09315083217278e-45,1.06831537023337e-43,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"74eeb8dbce68609b15f4e76360573315",16.1124869557202,-4.25416248352894,0.293523082811024,-14.4934512229413,1.33274638275553e-47,2.23537916016722e-46,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"e4fa70e57c736b3701c5125841f7a888",3.17562076975127,-1.17432288902594,0.285800360857508,-4.1088922543783,3.97561492304763e-05,9.22642708556337e-05,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"ac2e4421594a9fbb3b433d02e48fa2a7",2.70829012473644,-1.32311315121974,0.24905872021336,-5.31245462951978,1.08158360261981e-07,2.95632851382748e-07,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","uncultured Verrucomicrobia bacterium"
"1d8d9afca5e6a642a5220aa6c9e27735",12.7789337447324,-3.66373338339,0.321671097338767,-11.3896878323872,4.70672901975474e-30,3.85951779619888e-29,"Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","bacterium Ellin5301"
"d550eb7d9afc20ee8c8c7cd129f2dc8c",5.61093030693949,-2.69369105731352,0.324693859446123,-8.29609485657825,1.07589637300088e-16,4.99378316524937e-16,"Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonadetes bacterium LP81"
"d049229b1141f9ef983f1e2d507ec5a3",19.346012950989,-4.70927068500147,0.338388859005377,-13.916742704956,5.01231605976547e-44,6.85016528167948e-43,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"ca1006aacc97121afc1885cc50d7a96c",3.63833132680326,-1.30180917207676,0.259834492683901,-5.01014764679632,5.43882922311248e-07,1.42841849347225e-06,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured Myxococcales bacterium"
"e8cb418e45fe805f9d344b5e5f70df90",5.70816177733122,-1.97019788408987,0.318342149866632,-6.18893189266728,6.05732457702966e-10,1.84723369332557e-09,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured Myxococcales bacterium"
"6d17328c02b0d6963290443d8d9f8e44",2.73060617388941,-1.55908028603219,0.263863527324535,-5.9086615791148,3.44898416455755e-09,1.01578224596299e-08,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"10723a89b27973d72fccbd46fb8c9e27",3.2982057648286,-1.69001039620336,0.263489262820681,-6.41396305151723,1.41784585332465e-10,4.51021655066205e-10,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"8fa3fb97a152d654bd3b03d9a8a17dae",15.4894108243583,-3.38032883851051,0.318663112881593,-10.6078447798461,2.73996271695078e-26,2.06335967868334e-25,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","metagenome"
"2f03094140d01c1ff0babca0d703886d",5.1214208277173,-3.48573226211075,0.297536356897271,-11.7153153935882,1.06394562121885e-31,9.57551059096961e-31,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"81567b17d7db8def839e25ee1bb1b89f",4.91216981262617,-3.40106284556659,0.286129586615933,-11.8864423836455,1.39210947395139e-32,1.30047695161535e-31,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"a45e13b4332ebc0c0613b2131b08574d",2.54946416093581,-1.45266444459037,0.26341003972864,-5.51484083935022,3.49095738474266e-08,9.83330744251941e-08,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"80acb4e947fac0e7173fea5631498b7c",1.89745491411801,-1.16152915020616,0.244196233628827,-4.75653998812961,1.96939242478738e-06,4.9945416133783e-06,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"4780effdd245ac7dd666a183f11ef429",8.04104845135933,-3.56289736650809,0.330471140929225,-10.7812662748398,4.22035528025386e-27,3.27854968087089e-26,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"a735d34a120d263fbb0dd2c59b9a0a36",2.24421366654474,-1.72688548103186,0.250812087239386,-6.88517646832406,5.77159431315239e-12,2.00916820901248e-11,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"9732833c1292eef1734298992629119b",7.64827552528586,-2.53419584381503,0.284086096594776,-8.92052048372448,4.64101883402718e-19,2.41202246444511e-18,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured","uncultured Polyangiaceae bacterium"
"62b970c49532f8b07e3ef361b11722b3",5.85632584984074,-1.64941025266036,0.298966214399666,-5.51704565003248,3.44745907595253e-08,9.74798773200371e-08,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured",NA
"906978ab7c594fe40621130fd8801e7a",7.07057125926299,-1.96242996137447,0.273775856652947,-7.16801687835517,7.60919235307452e-13,2.77212187798172e-12,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae",NA,NA
"67fe934cec14ac7b719f24cf74cbe617",1.69193275151643,-1.11947642903789,0.232857582306834,-4.80755841380665,1.52784784084369e-06,3.90156299841745e-06,"Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","Oligoflexus",NA
"0b22138156c69a62a95aad44b1f4b125",4.65191714861733,3.20622400450828,0.315611329546061,10.1587734797725,3.02862350292633e-24,2.10860768411286e-23,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter",NA
"9a071c02961ef815eb36d089160ca830",30.4395450443913,2.97594551621497,0.388199353008841,7.66602389506609,1.77410153849637e-14,7.27381630783512e-14,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"db42fc8f57d440b5f5089f256a96837b",2.09784980347642,1.25883632847475,0.253269129773775,4.97035043157124,6.68319998298747e-07,1.73059704822623e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"d8b43bb0f33e16fc89db21215d1a6b66",4.83357157045095,2.12741597251546,0.28474875037425,7.47120389367598,7.94644133815988e-14,3.11940090827766e-13,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"794ff74811ded34cba9a313c5a434b2b",15.8722745351866,-4.45014680552916,0.278330731458426,-15.9887008603427,1.53192457079001e-57,3.42594040376675e-56,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"67b11fc0fcaf25e70809ce3e86007344",5.45653545005932,-2.92089954934294,0.304747769086662,-9.58464620790158,9.27750572462035e-22,5.4339676387062e-21,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"f31401fad44d8f0ec83683e932c4d2e2",3.89230659054908,-1.79233916276867,0.248951584891914,-7.19954911533037,6.04119929225646e-13,2.21811197894789e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"e31143d44cf7950dfa061dce5aeb610f",2.20459848778758,-0.949343818608342,0.266784253968077,-3.5584702038747,0.000373021097420656,0.000795634595076428,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"84cd3aa1deee78ae1ed52928652dcf34",5.13411171905247,-2.48696218129416,0.304938901914442,-8.15560810929902,3.47427290024567e-16,1.55394751538261e-15,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","uncultured proteobacterium"
"3aff6e6d087dc8d19cab59600871df0f",4.19646061885732,-2.81549557561956,0.280290413382714,-10.0449228414217,9.67233446847894e-24,6.48925712521587e-23,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","uncultured proteobacterium"
"0dfaccff9dc10d63c790e549dfa234a5",10.6976829857056,-2.48555280453574,0.308071392284984,-8.06810650641805,7.13967531767543e-16,3.13635737169314e-15,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
"0b4cbf44924d5aa415bee1f3372968ed",14.8262481378971,-4.60517673369175,0.324232465459652,-14.2033177558674,8.73757479580412e-46,1.37198514878797e-44,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter",NA
"4307883211f620de877c1bafa2da1987",8.02336181572218,-3.33934903691598,0.266947339719542,-12.5093924532994,6.63295948031355e-36,6.99303442353057e-35,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella",NA
"b1bb8f70b3b04059e894db2c046bd3b1",3.79033491329633,-1.06796741350354,0.3023964165139,-3.53168012311566,0.00041292852862834,0.000875693258987686,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",NA
"4a400f4704a3234d2c286b3f6a39927c",4.26980284472119,-2.78464609569982,0.274696041365858,-10.1371904809907,3.77809345465763e-24,2.60582520517507e-23,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella",NA
"3cbad7074216f02ba51f7baf73cb96b2",33.1653063033685,-5.27725654939946,0.383185644673728,-13.7720622438581,3.75343636446273e-43,4.94649292316695e-42,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",NA
"e8ac80199199281c6a285be38adfd4b2",7.44048434686914,3.59133783080118,0.331163713275983,10.8445994740017,2.11560464194961e-27,1.66097470825405e-26,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter",NA
"3825b2c2fd1ab7ab163dbf82ba257d88",32.0627652960507,-4.44983891428518,0.366377188621862,-12.1455130190375,6.0601281043675e-34,5.8847033434516e-33,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","uncultured Xanthomonadaceae bacterium"
"696728884a83d75c3be4e5fcea6a01b5",4.88925716306619,-1.56318289087201,0.300872738163806,-5.19549527953895,2.04175517343812e-07,5.47932842908121e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA
"21c12848e8639713c4c0f48bf4864bf7",5.05855108481653,-2.49698077533658,0.266116055680549,-9.3830519505896,6.40901821233478e-21,3.61057667229242e-20,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas",NA
"bdc09a5e1f460a315b80c1a0e3387633",46.5193368260772,-6.11918676652801,0.35668326022139,-17.1558002546289,5.68810990885383e-66,1.90810232397006e-64,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Chujaibacter",NA
"596da1c8f3b6ec4bf8ba863e6eaf351a",8.96068939313654,-3.80630012607324,0.30517933588615,-12.472338977411,1.05677896139306e-35,1.09845475141983e-34,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Chujaibacter","uncultured gamma proteobacterium"
