"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"383bcbabd345895606a2f1a5de503742","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"812b74680ededf7a0e7d22043d13e9f9","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"d50d43e7c41d89dcd8a49134dca4544c","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"d3bbb7ac86f93f04017c28a219afda8e","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"5efe77099a92cac35a999251416c83c5","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"7f6d0b120f8e02f2fc51eaa56dec6e87","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"2331f910d2cc8b4eb28974caff97b172","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"3a94d481e8ecba1fff469f22ddb98733","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"4c008c6247308686cadc8ae6a65f3df8","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"8d2ec4f7d765d13a712606a8ed7e6d39","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"bddd46d6fc2a0ecee0037e3224805d7d","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"1622547bb59180540996ab70f489697b","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"70094043c637aedc674fbed09676df29","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"2e5972d429ebcae245b612ce002a9d4a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"c7d4639acaf69d31e9346eeb873b6c09","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"a4c098128533a1996827987a4db3ac4c","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"6ba50dd6140aaf1db399f67fb8fa265a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"36e73dfbb9044b29bfecf1b084cc32ef","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"94cdd5c3ad2b1b9e5ca459ede7ffa961","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"c72f78d36093dbe827ea217beb62eadf","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"74f8f29b43ed8e5b5f11b6c3cf60b3cb","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"21ed7ba497f162a2d73c126f478c430d","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"3d6292960725bf833a1ae0e50e8e53b0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"572682f06bd7b8a8dc089611a613cc2f","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"1fd6a77d7735e3acad0a53eafbc130f9","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"3a4b95442e41009294d50ed880ee8276","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"bcbb4b0a7cad5435f4a6994fe2de7e44","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"6cd4c082bad0e2b68c34a73ce3b32896","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"fb14ae998fa96f80974fc6585e5923b7","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"d50b1ceb76e5383fffe62cce55bab9e5","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"786ecc9a02ab01466202622bed279119","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"7a6b0f1199c23bd6749750dbf2730ea9","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"953912c54c175048eff645dd2d4b1bb5","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"9f3f5b9465cb38326e4a8a7cf87407b7","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"69413682247dd0b51e0d803535acc711","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"14462bdda07b6756269dd2aff9f2ffba","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"0617af05fa3609bb7ead6fe3c07fcd55","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","uncultured organism","uncultured organism"
"68f59dc1a74d43b2e9607b9f5895eb1c","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","agricultural soil bacterium SC-I-11","agricultural soil bacterium SC-I-11"
"f852a6d44cab2faf702457e63c384cc5","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"c17143052f482f6f7114ef27c77917cd","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"d5d8a4f561ceb05910e75b8fdafeae00","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"0817d7bc0b236b3307a8d22d36074a80","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","uncultured Planctomyces sp.","uncultured Planctomyces sp."
"4cf371eea618f012c383ae5a9829363f","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","uncultured Planctomyces sp.","uncultured Planctomyces sp."
"69d970c0b83b8a78d6b77799cacb45a5","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"027358f5a20842098e483fca00bca447","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"69cffbf28dadaddd0f444c6191e2d6a4","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","uncultured soil bacterium","uncultured soil bacterium"
"4407c43fd460bbc22e66cbd2c9cf489b","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","uncultured soil bacterium","uncultured soil bacterium"
"e2fa7ce366d96d9218447c45b2a83bb1","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"2236821d48d01e2ef12a1a9af77d30d9","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"41c544e4c4b72616a11edd094f0189b5","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","metagenome","metagenome"
"e739b910bb7d01a1887966db998a0c5c","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","uncultured bacterium","uncultured bacterium"
"239684c0421f9308214a70dc0791cc72","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14",NA
"d2ee71007d7cf9647f56e22e0a2e1c4d","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"585e233c5f9e4d30af08c7e845868086","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"b86a828bcf28e76a104f0020211576e0","Bacteria","Planctomycetes","Planctomycetacia","uncultured","uncultured Planctomycetaceae bacterium","uncultured Planctomycetaceae bacterium","uncultured Planctomycetaceae bacterium"
"ee1f285023b08f31f5ee80ddf2aee09a","Bacteria","Planctomycetes","Planctomycetacia","uncultured","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"963883c22da5a8b015ce7e47b271a6c4","Bacteria","Planctomycetes","Planctomycetacia","uncultured","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"4c007005e1ff59c2de5f0c6ae04d79af","Bacteria","Planctomycetes","Planctomycetacia","uncultured","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"0065b70d569076592ffac82ab76015dd","Bacteria","Planctomycetes","Planctomycetacia","uncultured","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"7cdc2543b2e4ed2f250f792bc39a9d44","Bacteria","Planctomycetes","BD7-11","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"b1afdbea120abc993e6adb3c988d58f1","Bacteria","Planctomycetes","BD7-11","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"7da11554b94a1296c265a1c5e7e1d1a6","Bacteria","Planctomycetes","BD7-11","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"626e8cadaf434c0bfa78c13d1dbde018","Bacteria","Planctomycetes","BD7-11","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"ed57659c9263c69fbb6a4f85526e11fc","Bacteria","Planctomycetes","BD7-11","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"77cac6da64bd5f53e56dee4241673fd0","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured organism"
"00310aca2b8fb692de41ae29d38be9e0","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica",NA
"7f62772fe39aaf56853ef6875e54e1e8","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica",NA
"1bf012d2b338994081e0acf31ee2948e","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora",NA
"aafcd3e02e2cdcd90da76191d8c20ab0","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora",NA
"499bb7e6555b36e841ec61b6002d85da","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora","Catenulispora graminis"
"1bd9b0256633f109af353aca5ba4a553","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae",NA,NA
"09f120a1a53783e3e035210e1b51a204","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae","Sporichthya",NA
"6e2f5946722ea3e9dcd0bda08a45f063","Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Quadrisphaera",NA
"b52caa9e10a3f3d203d36f91bc96ada0","Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA
"cabca486461fe8448a56045a78513539","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA
"50c65e0c51280cd91cf0733974d4a8c2","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA
"85af1bfbb940a3c0b335b694ab330588","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA
"b88c23f1070b8caf5a6f191c6340180d","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae",NA,NA
"452426a4544b39268505e4aeb33c7b40","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"c70990bbcd533844cb282581b19c0759","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"2520103a84b497357df42906d9cc05b0","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"145e7832ede7746eb19b7c7841bc4764","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"2cdc56788bf7327134d11f87ddb280f0","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"f238adc5c99ab900f8d57ea49696889c","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"c9888412b2e0cda68bacdd26a5bfce9b","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"fceb377e0ba425ff32e427a75b98af2c","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"f25b9cb3a6125869dcb55c700fbd6554","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Frankia",NA
"dd0e4ee3a35b6eb299d96af387aae086","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"8ea14529397a055940117266e6c19a2b","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"5eba8192c5802caee514523268e26dd7","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"97f044fb5af8f31fbdf56344531b84ff","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"6a6bca58c99941c0d9180216b0a116ac","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"2dd348f051cd3183349c53053be763be","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"5c643af2c727ec396bb80fc012cf94d9","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"13647fba55adf89c789a4cb203da096a","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"6ca322c91702fdddb4064f7630da884a","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
"1c586e252a9cb898c4186d2e6c65871e","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
"a1361dbb3112472e06ed2279043f3338","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
"a841abdd7104f0e7f803ee07eb0b816a","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
"056d0af1909da6193dce4707ca6aefdf","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium",NA
"458092f5a2f90cf1331cd9ae6fbe16ea","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium",NA
"a1e95dddfff59b6e89810f4aa65d59df","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
"4dfd535104415b73e9f2d0d1cb91d643","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
"2a631c50d8c400c7ffe23826b4c7b7a1","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"ab8d97a441b0a9726f8e43bb259006b5","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"40fcbd6ac83bc7c59d5339b13c2e33d4","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"473e7b811828ea4439d9320ffd5a0ac3","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"943a003002090299f4d7e16eff750f2a","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","uncultured actinobacterium"
"e94a59db5fbbbc2da7fd49e8e15b7583","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","uncultured actinobacterium"
"6e0f8e1585deb528fcdc30bfe2d64ee4","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura",NA
"ae4163093121c847d1374ab00aafa377","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinoallomurus",NA
"d125b42d238629de2740545d6adcce79","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinoallomurus",NA
"90bf040eff735de8a8b863ff7607ecb2","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"d430235ecae8f40f62c7c52a4e4c4235","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"155efcb9510973ce1aa375efb0b7bb7e","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"4680d4dd1901fd27dc92e55a99f2fa65","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"68216859a477718d4d400c97c11f7282","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura",NA
"c3700ce335159243992a1d17785d0909","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura",NA
"e922136e20b13d3dba45971f7048f40b","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Streptosporangium",NA
"d8f9cea7e88b5e84e2e46b9e8a32fea6","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae",NA,NA
"4837fc71b0bd0346b3a98a659233ace5","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Sphaerisporangium",NA
"4415aa3a43f2f058cbef696b3482d0b6","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea",NA
"3c42f82aa3f1347a74c254b619fc34e6","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Microbispora",NA
"769984fe9d570859fa29e1b526db4110","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"a30ebc68f02905e9ab23f799c94b683a","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"ac75f362352ba138e5b1181578c1708c","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"f42f7bdbc2ad9e5f0f9b6a0e7887f783","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"94e920a4783b073dafb39be19d0b9ee8","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae",NA,NA
"1f76a3cb0467b78b337d2b1046ab286a","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae",NA,NA
"8e77010f4d1191785e8d4948235ad450","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"be5e418ef94ce2e24c0ca177b1f4e1dd","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"478d9086f93d12b017f006d0d4caab0b","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"e61a02be209f0af4762395553ddaf020","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"dceefa73df9888f8197c76ee017b30f7","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"25e5d73c175d5dee3a10772fd0cceb9e","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"d81e64cb5c0425a9c0fafb0534c72034","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"e016a6d6c594b688556b6a319423b3ee","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"7f641b71f558a3639f0a3d600830d79d","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"9e4a2cc58da0f4826d118ffdd416f714","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"b4c7dba44bf4291eaba7d360bf5a13a6","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia",NA
"7bad6a35c26b638a1f18ce33275f1442","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia",NA
"8dd6a1d1e4d96f61d01fd86171cc794b","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus maanshanensis NBRC 100610"
"c1c2de9a1df30cf6fe7a262f159b761e","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1",NA
"95552b5f1285349d7a70070e335a8adb","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"57bdb5e953b6030d736e6f68782b69ac","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola",NA
"907b5ac7238e7b517b242cd24903d221","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"ae6ad32953c2f75bdd4ee8b40734c8c2","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis",NA
"71a099854d6c498db19b894c8187317c","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"ccb0bfc7a4473de61ad67d8acf7b57b8","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"1b92743cd8775fb3b1adc1461d03dcf6","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"f70dedda4f7162aa6a5eab42dec6c1a5","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes",NA
"e58e2ffc11ff0c93107d3e08e3bc49d3","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"abda57b3e78aaeadf1afc8838ec82cc6","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"0cbc58cb660d1cd9dab0af3d8f6b37f5","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora",NA
"f8d53a1cca4e4d0eec77ca69403227f6","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"df6f7ba5e25b263794d31a41e56cbe07","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora",NA
"99dac2932edc993d152c6c749439b67a","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora",NA
"8b0c6d040a244a9e10c4c05f7b1f4372","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"5a099bffcfb240df1d55f9997e089222","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"608e9981c4dcceeb7bf825fc195c2dec","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"9e0b0c447e4da540542e2eea822d837c","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"909526d23ff0de6684ae29f61607d37c","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"8ff7785c5f465bd466273171db017789","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"68b3b43a09e42f211fcae59e3f9789a3","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"0e8e3368824eaeb0b71ddfe0a3c537a9","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"5b8619723620267e828a67756eb896c4","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"dbec2247e77973ce23036a1b34ff056d","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"550de80e21ed2c6fce86341fcb049889","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"2f4ada80fecea47aaeae7fb367efb749","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"7de78c170f9a26bbe003bce1755c3e66","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"7ade10ae3c06b8d7c96e289c49a71479","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"715d00b1ed810e88b49915c0a42bf582","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"028d079e2162295bf6ea671a36a9d02a","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"644ea9b92e9188573d32605ffe01d141","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"014ddf1dd73f8d001a9274ae23bc9b21","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"76aa722da90b852da5998fc96848ac8c","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"0c667710a1bcb99fb9e0dce2ef799b9f","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium","uncultured bacterium"
"c7a729c4248b2afa99b64cce636de6fb","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium","uncultured bacterium"
"85033bd99db3d878d7e37f13f8778f94","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"db14eab3daac4d70a2a8bf063fd1a3ed","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"0094ea61de971038c8e988f5e4584273","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"f18217d8a37ac48238340067668631a3","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Hamadaea","Hamadaea tsunoensis"
"0ae44df56634f9e5b3fea57bc946b032","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"6df33883a862426fb411e7633ffce386","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"f80e20b714c6785e5b2a66e41f492fc6","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"b9f3c4db3a8bd73d70ff99cfb8d24147","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"a7d4f77e0431afd5647f7f96586ccff0","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"f7cc4f77c95a92013338d0ce25ccc2c7","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"2ab722122a275cc1b3c12b5199b887e7","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"dde21348ddd385b808c28d533a77bf00","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"85027368287029fb714bab624d7ee126","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"bb8f9f556a172596f5f0819f8830d819","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes",NA
