"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"a8d1247c47556185bf39ac30f8691536",1.4944491615021,-0.98812299173053,0.243788796322835,-4.05319279078772,5.05233327238017e-05,0.000167955943919665,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","uncultured Thermomicrobium sp.","uncultured Thermomicrobium sp."
"77d2193e4b377278e469ad635c1345ec",6.84466368292133,-1.41164006846649,0.266101848680473,-5.3048863638732,1.12743207504036e-07,6.02594810229185e-07,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","uncultured bacterium","uncultured bacterium"
"93bcad252b7295ba9c29dc08ebf6e044",1.65220453935505,-0.841019829880736,0.20796932620858,-4.04396093026356,5.25556809474199e-05,0.000173152198835696,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","metagenome","metagenome"
"08465edd500b398e1bdd16b711daf176",1.84262229819554,-1.44149804781103,0.230785609491751,-6.24604823058759,4.20967234845021e-10,3.53038431040483e-09,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"6a99749865e92bae38b96be21c81c691",1.99042910961769,-0.924736978389933,0.217440800968598,-4.25282179917779,2.11093554880049e-05,7.67423859613182e-05,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","uncultured soil bacterium","uncultured soil bacterium"
"bb3f6c6901266248298d3f98797589f0",4.53182155243219,-1.53197674913835,0.237155677314717,-6.45979369536806,1.04845816882251e-10,9.43612351940258e-10,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"f9f37b83c292c1867a38fbc104c829f4",5.22355796726122,-1.38017138157557,0.225173886371502,-6.12935808772473,8.82343361987422e-10,6.78301459527831e-09,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"4743c1c4700cfbfa21f05dc7ee7143fb",4.67760914977926,-1.19607734676687,0.250580527031926,-4.77322544147448,1.81298651709482e-06,8.10899424009682e-06,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"7a87cdda8974d360a9544ad34d5ef425",4.10968132001316,-1.00284504280893,0.254816151571991,-3.93556309763826,8.30018526310668e-05,0.000261775073682595,"Bacteria","Chloroflexi","JG30-KF-CM66","uncultured Caldilinea sp.","uncultured Caldilinea sp.","uncultured Caldilinea sp.","uncultured Caldilinea sp."
"1feaf0f39e7e4d010bb6e9c6ac2a16b7",2.26551283394705,-0.831167711854887,0.199000169028544,-4.17671862246342,2.95744490212902e-05,0.000104430351089532,"Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured soil bacterium","uncultured soil bacterium","uncultured soil bacterium"
"76039d1487adc15857a48f3976eac39a",1.6837977351286,-1.25339306911721,0.23731720543879,-5.28150947504939,1.28123855257923e-07,6.75395751288195e-07,"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA,NA
"40eabb85df184596d4c7d8a73d62444b",12.7481068797014,-1.36402416750575,0.278937597461701,-4.89006924816951,1.00800510358349e-06,4.64942354027886e-06,"Bacteria","Rokubacteria","NC10","Rokubacteriales","metagenome","metagenome","metagenome"
"7d9b831a62293221b3a90f782fb58b0c",2.2506813715638,-0.822881453650803,0.217687906227288,-3.78009724064153,0.000156767120707125,0.000462776540327434,"Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20","uncultured Syntrophobacteraceae bacterium","uncultured Syntrophobacteraceae bacterium"
"374fb1265f72a96d3565169510a68af9",1.58877539972222,0.805093780107792,0.222561602713311,3.61739747689031,0.000297580141980287,0.000819455764109894,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
